CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_RAZAO_SOCIAL,CATEGORIA_UNIDADE,DS_TIPO_ESTABELECIMENTO,ENDERECO,NO_BAIRRO,CO_CEP,NO_MUNICIPIO,CO_MUNICIPIO_GESTOR,NU_TELEFONE,NO_EMAIL,LAT,LON,CO_NATUREZA_JUR,TP_GESTAO,CO_TIPO_ESTABELECIMENTO,"TO_CHAR(DT_ATUALIZACAO,'DD/MM/YYYY')"
3304555440424,5440424,MARIA CLAUDIA ATENCAO INTEGRAL A SAUDE DA MULHER,MARIA CLAUDIA ATENCAO INTEGRAL A SAUDE DA MULHER LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"EST DO PAU FERRO, 1390, APTO 203, FREGUESIA - CEP 22745056",FREGUESIA,22745056,RIO DE JANEIRO,330455,2122535422,MBCARELLI@GMAIL.COM,-22.9308832,-43.3257752,2062,M,001,27/03/2025
3304554669088,4669088,MARIA PIA COIMBRA SERVICOS DE PSICOLOGIA,MARIA PIA COIMBRA SERVICOS DE PSICOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DECIO VILARES, 258, APTO 201, COPACABANA - CEP 22041040",COPACABANA,22041040,RIO DE JANEIRO,330455,21981422312,mariapia.coimbra@gmail.com,-22.965359,-43.190842,2240,M,001,03/06/2024
3304550710121,0710121,MAXILLOFACCIALE,INSTITUTO JB DE CIRURGIA ORAL E MAXILOFACIAL LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"VOLUNTARIOS DA PATRIA, 00190, SAL 301, BOTAFOGO - CEP 22270902",BOTAFOGO,22270902,RIO DE JANEIRO,330455,21 64251368,DRJEFFBUCO@GMAIL.COM,-22.952,-43.186,2062,M,001,30/09/2025
3304554532821,4532821,MCOT CONSULTORIO FONOAUDIOLOGICO,M C O T CONSULTORIO FONOAUDIOLOGICO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"DONA MARIANA, 143, SALA D31, BOTAFOGO - CEP 22280020",BOTAFOGO,22280020,RIO DE JANEIRO,330455,21 93339065,MCOTAVARES@GMAIL.COM,-22.95191254720633,-43.187599182128906,2062,M,001,16/10/2024
3304554565266,4565266,MDP ORTOPEDIA,MDP ORTOPEDIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA YVONE CAVALLEIRO, 17, COB 01, BARRA DA TIJUCA - CEP 22620290",BARRA DA TIJUCA,22620290,RIO DE JANEIRO,330455,(21) 9982-8517,MARCELLOGSERRAO@GMAIL.COM,-23.00844,-43.31833,2240,M,001,04/04/2024
3304554835700,4835700,MEDICINA CLINICA ESPECIALIZADA,MEDICINA CLINICA ESPECIALIZADA LIMITADA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA AFRANIO DE MELO FRANCO, 141, SALA 504, LEBLON - CEP 22430060",LEBLON,22430060,RIO DE JANEIRO,330455,2122948620,ANNAFUKS@GMAIL.COM,-22.9788215,-43.2181676,2232,M,001,17/09/2024
3304554627040,4627040,MEDICINA E SAUDE DRA GLAUCIA MORAES,MEDICINA E SAUDE DRA GLAUCIA MORAES LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV AMERICAS, 1155, SAL 513, BARRA DA TIJUCA - CEP 22631903",BARRA DA TIJUCA,22631903,RIO DE JANEIRO,330455,(21)3627-8000,ADMINISTRATIVO@LIRAABRANTES.COM.BR,-22.876672,-43.227885,2240,M,001,19/03/2026
3304554393074,4393074,MEDSAUDE,MEDSAUDE CLINICA E SERVICOS MEDICOS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA PROFESSOR GONCALVES, 142, FUNDOS, CAMPO GRANDE - CEP 23045055",CAMPO GRANDE,23045055,RIO DE JANEIRO,330455,,RICARDO_BRITTO19@HOTMAIL.COM,-22.910120919362374,-43.562631011009216,2062,M,001,21/11/2023
3304550893641,0893641,MEIER ODONTO,ALMEIDA ODONTO DONTOLOGISTA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA DO PORTELA, 48, SALA 101, MADUREIRA - CEP 21351051",MADUREIRA,21351051,RIO DE JANEIRO,330455,,deptofiscal@qualycont.com.br,-22.870392,-43.3423272,2062,M,001,09/03/2026
3304554493494,4493494,MELISSA BOTTREL PSICANALISTA,MELISSA BOTTREL PSICANALISTA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DO CATETE, 310, COB 03, CATETE - CEP 22220001",CATETE,22220001,RIO DE JANEIRO,330455,,maria.lima@conti.cnt.br,-22.931548193843778,-43.17785813893511,2062,M,001,23/02/2024
3304554524837,4524837,MEMBYRA CUIDADOS ESSENCIAIS,MEMBYRA CUIDADOS ESSENCIAIS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA GENERAL CORNELIO DE BARROS, 05, BOTAFOGO - CEP 22281090",BOTAFOGO,22281090,RIO DE JANEIRO,330455,2183486092,contabisomar.dp@gmail.com,-22.9585082,-43.1949809,2240,M,001,13/03/2024
3304554449630,4449630,MILSER SERVICOS MEDICOS,SERGIO LUIZ LOPES DOS SANTOS SERVICOS MEDICOS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA ANTONIO DE ABREU, 80, SAL 320, MADUREIRA - CEP 21351130",MADUREIRA,21351130,RIO DE JANEIRO,330455,21986466722,jallinecunha@gmail.com,-22.8697615,-43.340762,2135,M,001,19/01/2024
3304554881583,4881583,MISO TERAPIAS INTEGRADAS,MISO TERAPIAS INTEGRADAS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA MONTEVIDEO, 1101, APT 704 BLC 1, PENHA - CEP 21020290",PENHA,21020290,RIO DE JANEIRO,330455,21997130106,fatimagfono@yahoo.com.br,-22.83769,-43.27685,2062,M,001,22/10/2024
3304550286567,0286567,MLMBL SERVICOS MEDICOS,MLMBL SERVICOS MEDICOS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"LARGO DO MACHADO, 00029, SAL 826, CATETE - CEP 22221901",CATETE,22221901,RIO DE JANEIRO,330455,21 96371927,CONTABILIDADE@CONTAPG.COM,-22.931128,-43.178822,2062,M,001,15/03/2023
3304555393191,5393191,MORAIS MALIZIA SERVICOS MEDICOS,MORAIS MALIZIA SERVICOS MEDICOS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA OCTAVIO DE FARIA, 81, SALA 203, RECREIO DOS BANDEIRA - CEP 22795415",RECREIO DOS BANDEIRA,22795415,RIO DE JANEIRO,330455,4132486244,clientes@escritax.com.br,-23.0172166,-43.4603288,2062,M,001,18/03/2025
3304554523776,4523776,MOTIVARE DESENVOLVIMENTO INFANTIL,MOTIVARE DESENVOLVIMENTO INFANTIL LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R SORIANO DE SOUZA, 115, SAL 506, TIJUCA - CEP 20511180",TIJUCA,20511180,RIO DE JANEIRO,330455,21968256293,CONTATO@AGATHAMANHAES.COM,-22.92414,-43.23527,2062,M,001,12/03/2024
3304559641181,9641181,MOTORA ACADEMIA TERAPEUTICA LTD,MOTORA ACADEMIA TERAPEUTICA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA LOPO SARAIVA, 00179, BLOCO 003 LOJA F, TANQUE - CEP 22740220",TANQUE,22740220,RIO DE JANEIRO,330455,2130793149,ADMIN@MOTORA.COM.BR,-22.9264447,-43.3684272,2240,M,001,05/05/2023
3304554550110,4550110,MVR MEDICINA E SAUDE,MVR MEDICINA E SAUDE LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"LUCIDIO LAGO, 00126, SAL 602, MEIER - CEP 20780020",MEIER,20780020,RIO DE JANEIRO,330455,21 96327201,MVRMEDICINAESAUDE@OUTLOOK.COM,-22.901589,-43.2805619,2062,M,001,27/02/2026
3304558113521,8113521,NAC NUCLEO DE ASSISTENCIA CORPORAL,COFEB CENTRO ORTOPEDICO DR EVANDRO BERNARDO,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CONDE DE BONFIM, 344, BLC 1 SALA 1407, TIJUCA - CEP 20520054",TIJUCA,20520054,RIO DE JANEIRO,330455,,MARCELO@EXEMPLARCONTABILIDADE.COM.BR,-22.923713,-43.232698,2232,M,001,26/01/2026
3304554089391,4089391,NADIA AMANCIO PSICOLOGIA E COACH,NADIA AMANCIO BOM ESTAR BEM EIRELI,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA AUGUSTO DE VASCONCELOS, 544, SALA 428, CAMPO GRANDE - CEP 23050340",CAMPO GRANDE,23050340,RIO DE JANEIRO,330455,2132511249,CONSULTORIO.NADIA@GMAIL.COM,-22.9058,-43.56205,2062,M,001,07/02/2023
3304554752155,4752155,NAYARA ZAGNOLI NUTRICIONISTA,NAYARA ZAGNOLI NUTRICIONISTA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA JOSE SILVA DE AZEVEDO NETO, 200, BL 7 LOJA 108, BARRA DA TIJUCA - CEP 22775056",BARRA DA TIJUCA,22775056,RIO DE JANEIRO,330455,(33) 3275-3215,CONTATO@HILLCONTABILIDADE.COM.BR,-22.992187,-43.3612124,2062,M,001,24/07/2024
3304558164541,8164541,NIFF,NIFF NUCLEO INTEGRADO DE FISIOTERAPIA E FUNCIONALIDADE LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA J J SEABRA, 14, CASA 5, LAGOA - CEP 22470130",LAGOA,22470130,RIO DE JANEIRO,330455,21 21025930,patstrasser@yahoo.com.br,-22.7673221,-43.3216416,2240,M,001,04/03/2026
3304554462998,4462998,NOVA REAL SAUDE,NOVA REAL SAUDE MULTICLINICA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA IMPERADOR, 296, LOJA, REALENGO - CEP 21715073",REALENGO,21715073,RIO DE JANEIRO,330455,,,-22.510871339092855,-43.176944930188355,2062,M,001,26/11/2025
3304550896187,0896187,ODONTO BONSUCESSO ODONTOLOGIA,ODONTO BONSUCESSO ODONTOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CARDOSO DE MORAES, 61, LJ 321, BONSUCESSO - CEP 21032000",BONSUCESSO,21032000,RIO DE JANEIRO,330455,,DEPTOFISCAL@QUALYCONT.COM.BR,-22.8899388,-42.3685486,2062,M,001,24/03/2026
3304558203040,8203040,ODONTO ELEN PIMENTA,ODONTO ELEN PIMENTA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA DO MENDANHA, 71, SALA 202, CAMPO GRANDE - CEP 23087283",CAMPO GRANDE,23087283,RIO DE JANEIRO,330455,,contabilidade@roliveiracontabilidade.com.br,-22.8903746,-43.5630753,2062,M,001,27/03/2026
3304555065011,5065011,ODONTOCARE,ODONTOCARE ODONTOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV MONSENHOR FELIX, 713, A, IRAJA - CEP 21235111",IRAJA,21235111,RIO DE JANEIRO,330455,,GONCALVES101XYZ@GMAIL.COM,-22.84213,-43.32369,2062,M,001,19/02/2025
3304556006310,6006310,ODONTOCLINICA OTAVIO E MARIZA PACHECO,ODONTOCLINICA OTAVIO E MARIZA PACHECO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV NOSSA SENHORA DE COPACABANA, 605, SLS 301 302, COPACABANA - CEP 22050902",COPACABANA,22050902,RIO DE JANEIRO,330455,21 22558646,odontoclinicaomp@gmail.com,-22.96999,-43.618553,2240,M,001,28/01/2026
3304558219257,8219257,ODONTOMICROSCOPIA,ODONTOMICROSCOPIA CLINICA DE DIAGNOSTICO E TRATAMENTO ODONTO,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV DAS AMERICAS, 03333, SAL 1514, BARRA DA TIJUCA - CEP 22631003",BARRA DA TIJUCA,22631003,RIO DE JANEIRO,330455,(21) 9590-4023,odontomicroscopia@gmail.com,-23.000913226,-43.347837341,2062,M,001,08/04/2026
3304550897590,0897590,ODONTOPRO,CLINICA DELUCA ODONTOLOGIA INTEGRADA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R OURO BRANCO, 775, LJ G BL 002 LJ H, VILA VALQUEIRA - CEP 21321560",VILA VALQUEIRA,21321560,RIO DE JANEIRO,330455,,DEPTOFISCAL@QUALYCONT.COM.BR,-22.7934242,-42.9962587,2240,M,001,24/01/2025
3304555811503,5811503,ODONTORJ,ODONTORJ CLINICA ODONTOLOGICA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CAMPO GRANDE, 856, SALA 209, CAMPO GRANDE - CEP 23080000",CAMPO GRANDE,23080000,RIO DE JANEIRO,330455,,odontorj856@gmail.com,-22.901062691279606,-43.55780148194203,2062,M,001,13/08/2025
3304559522174,9522174,ONCOFISIO SERVICOS DE FISIOTERAPIA,ONCOFISIO SERVICOS DE FISIOTERAPIA LTDA S C,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"SANTA CLARA, 00075, SAL C 07, COPACABANA - CEP 22041011",COPACABANA,22041011,RIO DE JANEIRO,330455,21 32585063,katiagodinhof@gmail.com,-22.972321972716532,-43.187636733055115,2240,M,001,25/05/2024
3304559033009,9033009,ORTHO OMEGA,ORTHO OMEGA SERVICOS ODONTOLOGICOS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA CESARIO DE MELO, 2855, SALA 801, CAMPO GRANDE - CEP 23052101",CAMPO GRANDE,23052101,RIO DE JANEIRO,330455,21 980628902,KG.CONTAB@GMAIL.COM,-22.906136782268455,-43.55967282883616,2062,M,001,21/04/2025
3304555777518,5777518,ORTO E FACIAL DESIGN,ORTO E FACIAL DESIGN LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV JOAO CABRAL DE MELLO NETO, 00850, BLC 2 SAL 329, BARRA DA TIJUCA - CEP 22775057",BARRA DA TIJUCA,22775057,RIO DE JANEIRO,330455,(41)32486244,clientes@escritax.com.br,-22.9851381,-43.3611965,2062,M,001,25/07/2025
3304553172155,3172155,ORTO PLUS,ORTO PLUS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV NELSON CARDOSO, 01149, SAL 1209, TAQUARA - CEP 22730900",TAQUARA,22730900,RIO DE JANEIRO,330455,(21)2117-1097,ORTOPLUSFATURAMENTO@YAHOO.COM.BR,-22.92187,-43.37102,2240,M,001,04/11/2024
3304554712560,4712560,ORTOLIFE,ORTO LIFE LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA NOSSA SENHORA DE COPACABANA, 895, SALA 401, COPACABANA - CEP 22060001",COPACABANA,22060001,RIO DE JANEIRO,330455,021 99263-0013,CONTATO@ORTOLIFEBRASIL.COM.BR,-22.97517667578182,-43.18955183029175,2062,M,001,28/06/2024
3304554058372,4058372,P P INFECTO,P P INFECTO SAUDE LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"DAS AMERICAS, 03255, SAL 304, BARRA DA TIJUCA - CEP 22631002",BARRA DA TIJUCA,22631002,RIO DE JANEIRO,330455,21 24582293,JLCONSULTORIA@BOL.COM.BR,-23.00095,-43.34249,2240,M,001,28/01/2026
3304558137986,8137986,PAULA BEHAVIOR,PAULA BEHAVIOR PSICOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV DAS AMERICAS, 16150, LOJ 121, RECREIO DOS BANDEIRA - CEP 22790704",RECREIO DOS BANDEIRA,22790704,RIO DE JANEIRO,330455,,rafael010814@outlook.com,-23.014663,-43.470451,2062,M,001,12/02/2026
3304559063412,9063412,PILOS CENTRO DE TRANSP CAPILAR E CIRURGIA PLASTICA,PILOS CENTRO DE TRANSPLANTE CAPILAR E CIRURGIA PLASTICA LT,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"DONA MARIANA, 143, SALAS F 21 E F 22, BOTAFOGO - CEP 22280020",BOTAFOGO,22280020,RIO DE JANEIRO,330455,,adm3@ocam.net,-22.95422902,-43.1902571,2240,M,001,15/03/2024
3304554589386,4589386,PKG PEDIATRIA,PKG CLINICA DE PEDIATRIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VISCONDE DE PIRAJA, 577, SALA 302, IPAMEMA - CEP 22410003",IPAMEMA,22410003,RIO DE JANEIRO,330455,2135025504,dra.patricia.consultorio@gmail.com,-22.983939,-43.212408,2240,M,001,17/04/2024
3304559138609,9138609,POLICLINICA DE COPACABANA,POLICLINICA DE COPACABANA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SIQUEIRA CAMPOS, 59, SBL201, COPACABANA - CEP 22031071",COPACABANA,22031071,RIO DE JANEIRO,330455,21987464149,acassessoriaempresarial@gmail.com,-22.96651,-43.18706,3999,M,001,17/07/2023
3304555817722,5817722,POP SAUDE,CENTRO DE SAUDE E EDUCACAO PREVENTIVA LTDA,UBS / Atencao basica,AMBULATORIO,"ESTRADA DO ITANHANGA, 483, LJ K SL 321 301 216, ITANHANGA - CEP 22753005",ITANHANGA,22753005,RIO DE JANEIRO,330455,21995869496,direcao@popmaissaude.com.br,-22.98912073312923,-43.31094103750865,2062,M,016,08/01/2026
3304558023549,8023549,PRALLON R P SERVICOS MEDICOS,PRALLON R P SERVICOS MEDICOS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CONDE DE BONFIM, 344, BL 1 SALA 401, TIJUCA - CEP 20520054",TIJUCA,20520054,RIO DE JANEIRO,330455,2122222222,DINIZREGINA98@GMAIL.COM,-22.9241008,-43.2326205,2062,M,001,03/11/2025
3304559410430,9410430,PRIME SOLUCOES EM SAUDE E QUALIDADE DE VIDA,HAENDEL MEDEIROS AMBROSIO SERVICOS DE SAUDE E QUALIDADE DE V,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CARDOSO DE MORAIS, 145, SALA 603, BONSUCESSO - CEP 21032000",BONSUCESSO,21032000,RIO DE JANEIRO,330455,,,-22.8631017,-43.2540234,2240,M,001,02/04/2024
3304555777038,5777038,PRISCILA REBELO PESSAMILIO EDUCACAO MEDICA INTEGRAL,PRISCILA REBELO PESSAMILIO EDUCACAO MEDICA INTEGRAL LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R ENGENHEIRO ENALDO CRAVO PEIXOTO, 215, SAL 1113, TIJUCA - CEP 20540106",TIJUCA,20540106,RIO DE JANEIRO,330455,,,-22.92239,-43.23449,2062,M,001,25/07/2025
3304554980921,4980921,PRO GASTRO,INSTITUTO DE GASTROENTEROLOGIA DO RIO DE JANEIRO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SANTA LUIZIA, 206, AMB18 A ENF, CENTRO - CEP 20020022",CENTRO,20020022,RIO DE JANEIRO,330455,2122410706,JGALVAORJ2014@GMAIL.COM,-22.903672428515346,-43.18101167678833,2240,M,001,30/01/2025
3304554090403,4090403,PROADIV ASSISTENCIA MEDICINA ESPECIALIZA APOIO EMPRESARIAL,PROADIV ASSISTENCIA MEDICINA ESPECIALIZA APOIO EMPRESARIAL,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA PASTOR MARTIN LUTHER KING JR, 126, BL C 429 A 434, DEL CASTINHO - CEP 20765000",DEL CASTINHO,20765000,RIO DE JANEIRO,330455,21999832085,BIOLARJ@GMAIL.COM,-22.83002,-43.34515,2062,M,001,28/01/2026
3304556744737,6744737,PROJETO IMUNO,CENTRO MEDICO DR JORGE FRANCISCO PINTO S C LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA RIO BRANCO, 156, 1413 E 1414, CENTRO - CEP 20040003",CENTRO,20040003,RIO DE JANEIRO,330455,(21 2533.6479,administracao@projetoimuno.com.br,-22.907088,-43.177593,2240,M,001,06/03/2026
3304554874609,4874609,RAFAEL PASSOS OSTEOPATIA E PILATES,RAFAEL PASSOS OSTEOPATIA E PILATES LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R PIRES DE ALMEIDA, 49, APT 302, LARANJEIRAS - CEP 22240150",LARANJEIRAS,22240150,RIO DE JANEIRO,330455,,blkconsultoria@gmail.com,-22.93719,-43.19434,2062,M,001,16/10/2024
3304554480368,4480368,RAISSA XAVIER PSICOLOGIA,RAISSA DA C G XAVIER PSICOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV PASTOR MARTIN LUTHER KING JR, 126, BLC 9 SAL 1010 TOR 2, DEL CASTILHO - CEP 20756000",DEL CASTILHO,20756000,RIO DE JANEIRO,330455,21989190711,raissadacosta@live.com,-22.87741667351908,-43.27102556484641,2062,M,001,16/02/2024
3304554591526,4591526,RAMALHO PSICOLOGIA E RH,FENIX PSICOLOGIA E RECURSOS HUMANOS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"GEREMARIO DANTAS, 00526, SAL 0408, PECHINCHA - CEP 22740010",PECHINCHA,22740010,RIO DE JANEIRO,330455,21 93854542,RAMALHOPSICOLOGIA@GMAIL.COM,-22.927,-43.357,2062,M,001,12/01/2026
3304555910129,5910129,RAPHAEL LUZ FISIOTERAPIA ESPECIALIZADA EM DOR,RAPHAEL LUZ FISIOTERAPIA E HIPNOSE CLINICA CURSOS E CONSU,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV MARECHAL CAMARA, 160, SAL 808 SAL 809, CENTRO - CEP 20020907",CENTRO,20020907,RIO DE JANEIRO,330455,21 97051024,,-22.90565,-43.17803,2062,M,001,22/09/2025
3304559613897,9613897,REAL SORRISO,JN CONSULTORIO ODONTOLOGICO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA DE SANTA CRUZ, 143, SALAS 201 E 202, REALENGO - CEP 21710231",REALENGO,21710231,RIO DE JANEIRO,330455,02124016015,rayza.avila@gmail.com,-22.87883062786004,-43.426225972305375,2062,M,001,15/04/2025
3304558218862,8218862,RESTITUO,RESTITUO CENTRO DE NEUROMODULACAO E REABILITACAO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA DAS AMERICAS, 05001, SAL 309, BARRA DA TIJUCA - CEP 22631004",BARRA DA TIJUCA,22631004,RIO DE JANEIRO,330455,,RMCONTABILIDADE2015@OUTLOOK.COM.BR,-23.00077,-43.36215,2062,M,001,08/04/2026
3304559376763,9376763,RFCOR,MEDCARDIO FIGUEIREDO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"MARIA TERESA PAL 19275, 00075, SAL 0603, CAMPO GRANDE - CEP 23050160",CAMPO GRANDE,23050160,RIO DE JANEIRO,330455,21 21431344,ROSANGELA_DAC@YAHOO.COM.BR,-22.9043326,-43.568306,2062,M,001,29/10/2024
3304555477727,5477727,RIO GASTRO CLINICA BARRA,RIO GASTRO CLINICA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"LUIS CARLOS PRESTES, 410, SALA 107, BARRA DA TIJUCA - CEP 22775055",BARRA DA TIJUCA,22775055,RIO DE JANEIRO,330455,21 33250484,RIOGASTRO@RIOGASTRO.COM.BR,-22.99566,-43.36158,2062,M,001,20/09/2023
3304554677218,4677218,RJ CAPILLUS,ESPACO RJ CAPILLUS LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA JOSE LUIZ FERRAZ, 55, APTO 306, RECREIO DOS BANDEIRA - CEP 22790587",RECREIO DOS BANDEIRA,22790587,RIO DE JANEIRO,330455,(18)8161-6416,rbo.otoboni@gmail.com,-23.0217111,-43.4869678,2062,M,001,24/01/2025
3304554682076,4682076,RODRIGOGBORGES PSICOLOGIA,RODRIGOGBORGES PSICOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"TV TEODOMIRO PEREIRA, 76, 501, FREGUESIA JACAREPAG - CEP 22750350",FREGUESIA JACAREPAG,22750350,RIO DE JANEIRO,330455,(21) 98990-6500,rodrigoborgespsi@gmail.com,-22.943428,-43.334788,2062,M,001,11/06/2024
3304559823603,9823603,SAUDE LEBLON,HISTEROSCOPY CENTRO DE PREVENCAO E DIAGNOSTICO EM GINECOLOGI,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ATAULFO DE PAIVA, 1079, LOJA 213, LEBLON - CEP 22440034",LEBLON,22440034,RIO DE JANEIRO,330455,21 22705824,contato@saudeleblon.com.br,-22.985214577495224,-43.2261398434639,2240,M,001,12/04/2023
3304554922840,4922840,SC CLINICA MEDICA E PSICOLOGICA,SAMANTHA CUNHA CASTRO,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV DAS AMERICAS, 17150, BLC 001 SAL 0252, RECREIO DOS BANDEIRA - CEP 20535010",RECREIO DOS BANDEIRA,20535010,RIO DE JANEIRO,330455,,castroo.samantha@gmail.com,-22.9015552,-43.5716096,2135,M,001,29/11/2024
3304554161211,4161211,SELF PSICOLOGIA NUTRICAO E FONOAUDIOLOGIA,SELF PSICOLOGIA NUTRICAO E FONOAUDIOLOGIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA DO TINDIBA, 2828, SL 401 405 E 411, TAQUARA - CEP 22725422",TAQUARA,22725422,RIO DE JANEIRO,330455,,,-22.918258921715427,-43.37619066238403,2062,M,001,25/09/2024
3304555166748,5166748,SERRAO MARINHO ORTOPEDIA,MARCELLO SERRAO ORTOPEDIA LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R DA ASSEMBLEIA, 10, SAL 3718 SAL 3719, CENTRO - CEP 20011901",CENTRO,20011901,RIO DE JANEIRO,330455,21 3553-1467,CONSULTORIOMMA@GMAIL.COM,-22.90407,-43.17532,2240,M,001,21/08/2024
3304559644547,9644547,SILVIA DE MELLO,CLINICA MEDICA SILVIA DE MELLO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA URUGUAIANA, 39, SALA 706 E 707, CENTRO - CEP 20050093",CENTRO,20050093,RIO DE JANEIRO,330455,25075106,silviademello@uol.com.br,-22.95575,-43.1784909,2240,M,001,04/08/2025
3304554402405,4402405,SILVIA DE MELLO,CLINICA MEDICA SILVIA DE MELLO LTDA,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VISCONDE DE PIRAJA, 414, SALA 1117, IPANEMA - CEP 22410002",IPANEMA,22410002,RIO DE JANEIRO,330455,25075106,silviademello@uol.com.br,-22.9061338,-43.1784909,2240,M,001,04/08/2025
3304556933912,6933912,SINAPSE,SINAPSE S A,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA PADRE LEONEL FRANCA, 110, SAL 507 508 605 E, GAVEA - CEP 22451000",GAVEA,22451000,RIO DE JANEIRO,330455,21 22834475,alves@jdpovoa.com.br,-22.97834739985066,-43.22752118110657,2054,M,001,10/10/2024
3304559057722,9057722,SMS CF ADERSON FERNANDES AP 33,SMS RIO CF ADERSON FERNANDES AP 33,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA URURAI, S/N, HONORIO GURGEL - CEP 21511000",HONORIO GURGEL,21511000,RIO DE JANEIRO,330455,97502-8524/3361-3432,cfadersonfernandes@gmail.com,-22.83946,-43.35589,1031,M,001,09/03/2026
